seller_id,total_revenue,total_orders,avg_order_value,avg_delivery_time_days,late_delivery_rate,avg_freight_per_order,avg_processing_time_days,avg_review_score,review_count
f35becee938e982bd615edf8ef12bcfb,148.59,6,24.765,6.725621141975309,0.0,13.036666666666667,0.7701678240740741,4.0,6.0
f3862c2188522d89860c38a3ea8b550d,15.5,1,15.5,4.883113425925926,0.0,12.79,0.5725810185185185,5.0,1.0
f3975e8a41157005d4bcbb358678cd9b,178.8,2,89.4,6.5522280092592595,0.0,41.989999999999995,1.1323784722222223,5.0,2.0
f3b80352b986ab4d1057a4b724be19d0,9815.1,86,114.12906976744186,7.995682234432234,0.0,24.723953488372096,2.0976377442002443,4.209302325581396,86.0
f3c38ab652836d21de61fb8314b69182,1581.0,15,105.4,5.822708333333334,0.06666666666666667,16.506,1.5930300925925927,4.266666666666667,15.0
f3da5b2ff499efb8d4a6d371d175d7dd,3540.89,77,45.98558441558441,8.769493281391147,0.13414634146341464,14.281818181818183,1.875411303071364,3.896103896103896,77.0
f410c8873029fcc3809b9df6d0b28914,289.8,2,144.9,6.708275462962963,0.0,18.65,0.8746064814814816,5.0,2.0
f419677537694f0462a91990df6ca44f,220.5,6,36.75,6.57377700617284,0.16666666666666666,13.13,7.491126543209877,4.0,6.0
f41ce2e25237f9092cd8e6e7516c7a2f,1961.9,26,75.45769230769231,5.438539523319616,0.0,12.458461538461538,2.9255474108367627,4.423076923076923,26.0
f435898e493ba0356019a0b1cb8b55b1,649.76,10,64.976,9.399156057098766,0.0,23.092000000000002,0.8211217206790123,4.4,10.0
f43827dd686be3a4a80e00aa299990fb,95.54,1,95.54,10.291921296296296,0.0,30.2,10.384849537037036,2.0,1.0
f44b6f775a2b390380e0e30b5c9d3eee,2930.0,10,293.0,6.118240740740741,0.0,25.824,2.39006712962963,4.9,10.0
f44bdc12aa39f5271f0b95f66cd4c289,357.5,5,71.5,7.587213955026455,0.14285714285714285,14.913999999999998,2.0866997354497356,3.2,5.0
f45122a9ab94eb4f3f8953578bc0c560,21764.68,184,118.28630434782609,10.892505346399698,0.07106598984771574,17.821684782608695,1.1548849642789998,3.972826086956522,184.0
f457c46070d02cadd8a68551231220dd,18798.3,195,96.40153846153846,11.922271890096617,0.06521739130434782,18.721589743589742,2.150519625603865,3.8855721393034828,201.0
f46490624488d3ff7ce78613913a7711,5690.95,80,71.136875,6.719825989782887,0.11494252873563218,21.167624999999997,2.8882376809280546,3.7625,80.0
f4a04f7be452aa3bb31760bf00055dd0,1312.1,18,72.89444444444445,5.691678240740741,0.05555555555555555,13.43611111111111,2.7724897119341563,4.666666666666667,18.0
f4aba7c0bca51484c30ab7bdc34bcdd1,2951.8999999999996,108,27.332407407407405,6.416848128019324,0.06956521739130435,14.029907407407407,3.95122634863124,3.9444444444444446,108.0
f4c4daa86e30c7e5a553a8d518ac03a5,5984.3099999999995,18,332.46166666666664,7.969448945473251,0.05555555555555555,18.899444444444445,8.526484053497942,4.0,18.0
f4ce8ca9fa7157e3b33f536ac9a4487d,409.6,4,102.4,5.423379629629629,0.0,24.3825,-0.3182465277777778,4.75,4.0
f4db9b37944bcb8873e6b456ee190bbf,3409.78,21,162.3704761904762,10.973410143097643,0.09090909090909091,23.81714285714286,1.9885984848484848,4.571428571428571,21.0
